x_ener_n3  ener_new_arr_n3
0.000000000000000000e+00 5.177509274247952931e+01
0.000000000000000000e+00 5.177509274248040327e+01
0.000000000000000000e+00 5.177509274247952931e+01
0.000000000000000000e+00 5.177509274247952931e+01
0.000000000000000000e+00 5.177509274248156856e+01
0.000000000000000000e+00 5.177509274247951510e+01
0.000000000000000000e+00 5.177509274248081539e+01
0.000000000000000000e+00 5.177509274248040327e+01
0.000000000000000000e+00 5.177509274247952931e+01
0.000000000000000000e+00 5.177509274247952931e+01
0.000000000000000000e+00 5.177509274247982773e+01
0.000000000000000000e+00 5.177509274248040327e+01
0.000000000000000000e+00 5.177509274248059512e+01
0.000000000000000000e+00 5.177509274247965010e+01
0.000000000000000000e+00 5.177509274247952931e+01
0.000000000000000000e+00 5.177509274248040327e+01
0.000000000000000000e+00 5.177509274248040327e+01
0.000000000000000000e+00 5.177509274248040327e+01
0.000000000000000000e+00 5.177509274247952931e+01
0.000000000000000000e+00 5.177509274247952931e+01
0.000000000000000000e+00 5.177509274247952931e+01
0.000000000000000000e+00 5.177509274247952931e+01
0.000000000000000000e+00 5.177509274247952931e+01
0.000000000000000000e+00 5.177509274247952931e+01
0.000000000000000000e+00 5.177509274247952931e+01
0.000000000000000000e+00 5.177509274247952931e+01
0.000000000000000000e+00 5.177509274247952931e+01
0.000000000000000000e+00 5.177509274248040327e+01
0.000000000000000000e+00 5.177509274247952931e+01
0.000000000000000000e+00 5.177509274247952931e+01
0.000000000000000000e+00 5.177509274247982773e+01
0.000000000000000000e+00 5.177509274248114934e+01
0.000000000000000000e+00 5.177509274247952931e+01
0.000000000000000000e+00 5.177509274248040327e+01
0.000000000000000000e+00 5.586108347184685385e+01
0.000000000000000000e+00 5.586108347184710254e+01
0.000000000000000000e+00 5.586108347184750755e+01
0.000000000000000000e+00 5.586108347184685385e+01
0.000000000000000000e+00 5.586108347184685385e+01
0.000000000000000000e+00 5.586108347184685385e+01
0.000000000000000000e+00 5.586108347184685385e+01
0.000000000000000000e+00 5.586108347184685385e+01
0.000000000000000000e+00 5.586108347184710254e+01
0.000000000000000000e+00 5.586108347184710254e+01
0.000000000000000000e+00 5.586108347184685385e+01
0.000000000000000000e+00 5.586108347184685385e+01
0.000000000000000000e+00 5.586108347184908496e+01
0.000000000000000000e+00 5.586108347184685385e+01
